0;36558
1;28942
2;25196
3;54485
4;65474
5;62634
6;24650
7;11892
8;39720
9;17966
10;34654
11;28916
12;18085
13;15155
14;6791
15;49556
16;21004
17;5703
18;61117
19;60031
20;34922
21;10178
22;1660
23;55681
24;1638
25;35703
26;7918
27;51434
28;56083
29;58664
30;58335
31;9448
32;4720
33;21691
34;35560
35;51547
36;29735
37;15060
38;6735
39;58824
40;22717
41;57484
42;41578
43;34810
44;24864
45;16775
46;13535
47;35737
48;1731
49;39561
50;9597
51;35206
52;46488
53;39473
54;23762
55;20931
56;15828
57;43065
58;10037
59;2209
60;7344
61;64781
62;12985
63;12241
64;47057
65;20871
66;10051
67;54383
68;10379
69;18465
70;21886
71;12552
72;57790
73;47579
74;18703
75;51673
76;44367
77;35906
78;19295
79;59260
80;63003
81;45149
82;36738
83;36982
84;40233
85;46343
86;46010
87;2655
88;58690
89;32203
90;61899
91;50150
92;24223
93;15045
94;16780
95;1407
96;50665
97;20843
98;13620
99;49637
100;39995
101;56909
102;10199
103;9248
104;54661
105;22247
106;42795
107;61503
108;2964
109;44303
110;3377
111;65356
112;31575
113;16573
114;61403
115;59317
116;35378
117;38675
118;14135
119;62196
120;62744
121;14206
122;65256
123;52802
124;25932
125;30550
126;52
127;5732
128;7297
129;51751
130;17126
131;12260
132;59117
133;6896
134;3005
135;52067
136;14790
137;13401
138;7581
139;2970
140;5937
141;53275
142;54843
143;51989
144;15372
145;53755
146;37834
147;10052
148;13395
149;50489
150;55478
151;180
152;43710
153;57121
154;40791
155;59716
156;2337
157;30893
158;24975
159;63238
160;49628
161;23647
162;16229
163;11048
164;42813
165;26254
166;43657
167;51097
168;20055
169;17804
170;46836
171;54908
172;52722
173;18267
174;27531
175;5379
176;44254
177;3569
178;27058
179;60152
180;12798
181;24746
182;5183
183;19955
184;49274
185;23798
186;52053
187;6026
188;40433
189;11395
190;51196
191;35269
192;43971
193;42708
194;24928
195;33797
196;46973
197;38577
198;7630
199;21062
200;41479
201;5275
202;30058
203;28367
204;46192
205;48542
206;39163
207;42448
208;3571
209;3111
210;37247
211;53152
212;48115
213;55703
214;7915
215;12704
216;5172
217;37162
218;27441
219;11801
220;17830
221;23805
222;29306
223;26803
224;2996
225;5532
226;23380
227;63364
228;4117
229;27062
230;43108
231;6709
232;4667
233;20763
234;26850
235;3179
236;16219
237;49247
238;51764
239;44705
240;20280
241;6738
242;52235
243;55749
244;23342
245;23942
246;57640
247;12553
248;2903
249;58089
250;10833
251;56642
252;12691
253;60695
254;36885
255;54116
256;46060
257;3533
258;26879
259;9694
260;43007
261;10363
262;2194
263;65124
264;31546
265;9888
266;4248
267;58011
268;14566
269;10707
270;18574
271;44656
272;48119
273;39828
274;16440
275;11738
276;51680
277;10940
278;55597
279;18145
280;20149
281;65497
282;5039
283;27547
284;10980
285;21946
286;53046
287;38048
288;38607
289;36730
290;63861
291;51854
292;23799
293;21596
294;15307
295;4699
296;8852
297;1561
298;28174
299;57651
300;42566
301;65114
302;54929
303;4333
304;390
305;50814
306;10691
307;32331
308;6203
309;35806
310;38343
311;36617
312;40493
313;35013
314;19672
315;61699
316;39743
317;7106
318;33452
319;44004
320;22095
321;3613
322;37991
323;14644
324;14528
325;7254
326;56663
327;39446
328;25571
329;38178
330;55707
331;12575
332;10021
333;1733
334;3007
335;25619
336;33142
337;64588
338;45067
339;11160
340;32093
341;5542
342;28625
343;9613
344;57260
345;50491
346;45821
347;50772
348;1032
349;31585
350;43048
351;49754
352;27999
353;46847
354;42853
355;6859
356;42230
357;19907
358;14547
359;554
360;46450
361;15643
362;21819
363;18597
364;46455
365;50594
366;63537
367;47270
368;39064
369;47655
370;32461
371;40950
372;53937
373;51215
374;40602
375;54557
376;48261
377;41241
378;50023
379;12706
380;34621
381;33229
382;45946
383;39788
384;57917
385;4744
386;11017
387;41501
388;62917
389;50376
390;32980
391;30209
392;51162
393;8813
394;58303
395;34758
396;2065
397;22363
398;62193
399;16833
400;8882
401;10244
402;55802
403;64453
404;40999
405;40511
406;55847
407;31824
408;56658
409;8317
410;48575
411;16317
412;22699
413;27889
414;44814
415;49486
416;35543
417;19568
418;44255
419;27441
420;31636
421;62092
422;25788
423;48919
424;46356
425;29487
426;55678
427;3609
428;38870
429;54951
430;61048
431;29038
432;58387
433;57247
434;23194
435;17644
436;8350
437;16636
438;28120
439;19799
440;35735
441;55212
442;6862
443;40372
444;625
445;3966
446;6557
447;12507
448;28639
449;46520
450;11466
451;49473
452;13367
453;61166
454;57471
455;29775
456;30080
457;31267
458;43710
459;14907
460;60764
461;48107
462;42207
463;12245
464;29844
465;29316
466;2558
467;18951
468;27549
469;4741
470;16993
471;51781
472;7953
473;60800
474;40681
475;43363
476;53123
477;29378
478;20286
479;59739
480;34893
481;16644
482;25434
483;13609
484;10806
485;22405
486;24712
487;11689
488;17862
489;36860
490;12379
491;60643
492;29790
493;24833
494;61476
495;7276
496;47920
497;14601
498;32011
499;30474
500;5361
501;24488
502;10261
503;5545
504;49952
505;52791
506;35259
507;22925
508;38979
509;31401
510;11356
511;65416
512;45639
513;3791
514;37852
515;53218
516;41141
517;26440
518;65436
519;13531
520;48482
521;62228
522;1939
523;51519
524;27611
525;20633
526;9807
527;33037
528;9517
529;20742
530;14941
531;34550
532;60501
533;2952
534;19605
535;48474
536;18491
537;26285
538;61395
539;34755
540;7012
541;64135
542;61289
543;48543
544;29805
545;23275
546;8954
547;58311
548;3811
549;49713
550;15886
551;25116
552;40423
553;62783
554;40634
555;29765
556;27337
557;36120
558;12685
559;31581
560;5496
561;28034
562;32643
563;38001
564;46418
565;47825
566;56650
567;461
568;15036
569;49811
570;716
571;52776
572;55476
573;32896
574;43366
575;37646
576;7754
577;42031
578;23140
579;25714
580;62099
581;56577
582;25896
583;47338
584;38175
585;57966
586;56669
587;64523
588;41244
589;31129
590;19687
591;27732
592;55780
593;62867
594;27251
595;58925
596;24326
597;8206
598;45940
599;17630
600;19026
601;33673
602;9774
603;32729
604;12372
605;51848
606;53801
607;45000
608;7825
609;32632
610;27489
611;8651
612;10653
613;44087
614;41408
615;20481
616;16934
617;42732
618;36817
619;898
620;38987
621;64463
622;16826
623;63021
624;55039
625;443
626;26622
627;32414
628;11369
629;8523
630;31431
631;51100
632;60392
633;12072
634;16301
635;62340
636;16730
637;24839
638;5925
639;45833
640;44906
641;45857
642;720
643;53579
644;1678
645;20274
646;24723
647;51614
648;43329
649;61663
650;3460
651;16559
652;10447
653;16136
654;2473
655;9266
656;12110
657;16731
658;31756
659;7282
660;54027
661;12556
662;29991
663;22902
664;46391
665;44920
666;25450
667;60572
668;13451
669;54076
670;7651
671;9932
672;6149
673;33619
674;5116
675;49923
676;19742
677;6045
678;32655
679;59469
680;1471
681;31242
682;47039
683;65055
684;54725
685;49992
686;62228
687;19755
688;23238
689;25873
690;64059
691;53690
692;19811
693;50650
694;5506
695;6049
696;36625
697;51755
698;34604
699;337
700;39069
701;55126
702;25191
703;48294
704;15560
705;58432
706;6824
707;8175
708;28919
709;8133
710;49687
711;37153
712;18242
713;55839
714;13296
715;4990
716;60914
717;11225
718;16565
719;1804
720;30848
721;30298
722;7942
723;52655
724;20104
725;39294
726;61795
727;40048
728;57388
729;51665
730;60266
731;34393
732;31248
