2^1^4	2	17.99333333333333333300	285
2^1^5	2	58.41703703703703703700	297
2^1^6	2	87.70444444444444444400	301
2^1^7	2	97.55333333333333333300	302
2^1^8	2	99.61333333333333333300	287
2^1^9	2	99.94592592592592592500	303
2^2^0	2	99.99037037037037037000	322
2^2^1	2	99.99925925925925925900	342
2^2^2	2	100.00000000000000000000	363
