.700000000	196
.842857143	253
.985714286	337
1.128571429	420
1.271428572	459
1.700000001	196
1.842857144	245
1.985714287	327
2.128571430	408
2.271428573	467
2.700000002	230
2.842857145	247
2.985714288	334
3.128571431	416
3.271428574	460
3.700000003	199
3.842857146	251
3.985714289	334
4.128571432	420
4.271428575	461
4.700000004	204
4.842857147	257
4.985714290	338
5.128571433	413
5.271428576	464
5.700000005	215
5.842857148	264
5.985714291	344
6.128571434	424
6.271428577	465
6.700000006	213
6.842857149	261
6.985714292	347
7.128571435	440
7.271428578	483
7.700000007	219
7.842857150	272
7.985714293	361
8.128571436	443
8.271428579	496
8.700000008	245
8.842857151	288
8.985714294	397
9.128571437	495
9.271428580	526
9.700000009	2504
