0;2188727
1;805715
2;2403156
3;102878
4;1948290
5;2408423
6;474480
7;3663940
8;974246
9;28995
10;3806372
11;2492610
12;617404
13;3393765
14;2282855
15;2591549
16;4023277
17;2298775
18;3930479
19;2920370
20;383775
21;247132
22;2614648
23;143073
24;2330375
25;2762532
26;4080557
27;1289649
28;2212363
29;2852652
30;55638
31;77691
32;1529973
33;2606997
34;2630493
35;1904354
36;3953058
37;3576787
38;2971599
39;2204355
40;3165780
41;4039304
42;1132471
43;1962166
44;3867077
45;3940130
46;1412179
47;614374
48;719550
49;76880
50;2375975
51;1484444
52;902522
53;3166328
54;21446
55;1992256
56;219661
57;3466372
58;3880248
59;3756544
60;539806
61;1175895
62;3055655
63;163237
64;19170
65;2722750
66;4011483
67;3854479
68;2306477
69;297438
70;2978946
71;1222935
72;720872
73;3764208
74;2403322
75;1454938
76;771794
77;3719967
78;557113
79;536703
80;4181062
81;1343189
82;1284270
83;2335902
84;4030738
85;4031389
86;2800963
87;3602005
88;1680833
89;2655548
90;1908971
91;2181394
92;482043
93;165809
94;3639732
95;508744
96;2404476
97;641140
98;3425417
99;1588541
100;481011
101;3520989
102;2595810
103;2013147
104;3942566
105;1054132
106;3098065
107;3163431
108;1146527
109;3016360
110;2742463
111;2749943
112;2704911
113;3153908
114;2254090
115;3440238
116;4007879
117;1045865
118;1404806
119;1523914
120;2114509
121;1478794
122;1392596
123;1697380
124;976881
125;2842579
126;1644398
127;3225303
128;3642272
129;298095
130;1018047
131;3316543
132;579203
133;777054
134;3826804
135;3040998
136;2196016
137;4150615
138;1644496
139;3262329
140;4052756
141;291245
142;2093664
143;2529880
144;1542112
145;3163237
146;2149119
147;1166292
148;2637823
149;2566827
150;1351863
151;1789891
152;2379270
153;4006814
154;3016352
155;3127179
156;1039922
157;3074712
158;1663724
159;3531485
160;1483206
161;167620
162;2540501
163;21171
164;1945971
165;3015678
166;2706730
167;505502
168;4086486
169;816923
170;3718682
171;940732
172;137372
173;2813190
174;3557284
175;59778
176;2286780
177;2131699
178;1626009
179;2494383
180;2985661
181;1070431
182;2237969
183;1487747
184;3444268
185;3429812
186;907821
187;4087152
188;2850675
189;1390614
190;3176532
191;2738364
192;2894847
193;102620
194;1480504
195;2414854
196;2957919
197;914982
198;1105877
199;2305768
200;4093480
201;3426678
202;1872351
203;1246088
204;1229904
205;3561424
206;181761
207;193864
208;35222
209;521298
210;906080
211;3876534
212;3479456
213;3951721
214;1013381
215;3390983
216;3052085
217;3301334
218;1914241
219;3480042
220;970951
221;3828469
222;4154580
223;3771490
224;1326675
225;2490089
226;3369261
227;809386
228;2194393
229;2766740
230;997831
231;2268646
232;302882
233;3587870
234;1005412
235;579664
236;474950
237;3318132
238;2831054
239;414190
240;434816
241;2500635
242;3070978
243;114342
244;789943
245;227953
246;357494
247;2806547
248;1611135
249;653956
250;3311164
251;1292516
252;1277388
253;480413
254;1613130
255;887674
256;3959410
257;105267
258;2710730
259;2794325
260;2546580
261;677941
262;2310895
263;1398361
264;2898851
265;990175
266;392259
267;1254455
268;2233695
269;1004413
270;3003622
271;2993629
272;774872
273;3044426
274;3025665
275;3980126
276;1145039
277;276287
278;3969028
279;2650645
280;3872354
281;242745
282;2555944
283;1093998
284;3907778
285;963393
286;1078567
287;559102
288;1837550
289;530797
290;4111102
291;292160
292;2295062
293;1954083
294;527794
295;1057736
296;1011565
297;746414
298;1817589
299;1670458
300;1499835
301;566479
302;2868178
303;833108
304;1873678
305;2814763
306;4096859
307;1247818
308;3250868
309;514578
310;1448437
311;2534510
312;646488
313;594304
314;3015972
315;90433
316;1073609
317;1774980
318;2767180
319;115552
320;1762432
321;3208606
322;1147908
323;2508323
324;2599578
325;2632397
326;1442538
327;979346
328;456186
329;4165187
330;3110202
331;1213064
332;644676
333;2688845
334;4011773
335;81742
336;3044521
337;1732488
338;90660
339;2437285
340;1998463
341;3910013
342;3366484
343;2624682
344;1523405
345;516135
