0;3955819
1;2851017
2;2761542
3;51187
4;258041
5;463487
6;4175600
7;645508
8;262264
9;173557
10;3406749
11;3524129
12;110774
13;1905645
14;1149015
15;152631
16;2936333
17;600390
18;2918154
19;320445
20;3834135
21;3204226
22;2312424
23;2468973
24;1474140
25;1069776
26;3293573
27;3646736
28;1174994
29;4177966
30;2445260
31;926750
32;5121
33;3721601
34;3988986
35;1028640
36;3302131
37;3589756
38;3419128
39;1114290
40;26067
41;3245750
42;699624
43;1427581
44;1993486
45;3486908
46;873195
47;1277559
48;3047847
49;568411
50;4140465
51;2216181
52;227000
53;1579490
54;442303
55;3105295
56;331707
57;3224083
58;3887158
59;818136
60;1754425
61;549012
62;1936446
63;4171650
64;1373363
65;1201966
66;1686460
67;1842753
68;1991365
69;2606424
70;3157955
71;1052675
72;1351051
73;2948668
74;1528464
75;3717075
76;3016765
77;2387114
78;2277670
79;208231
80;1262469
81;2942776
82;3704143
83;3845843
84;1657872
85;692722
86;3159869
87;2513065
88;3604426
89;2097692
90;2229762
91;3400357
92;2966424
93;3583530
94;1807604
95;2848531
96;1626222
97;3948212
98;2005113
99;2540937
100;1141966
101;536636
102;2599428
103;3280537
104;1441376
105;1885166
106;3847979
107;3709095
108;3142037
109;3233048
110;3754319
111;795637
112;4030808
113;2090143
114;3079733
115;2136726
116;3748042
117;1233789
118;1469443
119;1575048
120;1995986
121;2660199
122;2603749
123;1236912
124;2786400
125;43788
126;3263855
127;3862529
128;2236880
129;1983557
130;186849
131;165473
132;1057532
133;2740142
134;3960787
135;4068439
136;3649738
137;3100984
138;2980148
139;3482692
140;1759838
141;1148876
142;4006307
143;1953511
144;1075404
145;1512538
146;2406389
147;1233744
148;3737373
149;172976
150;3481055
151;1308956
152;1430688
153;2142263
154;3805802
155;3535329
156;3419091
157;2164525
158;4121320
159;188016
160;3414133
161;161041
162;4152971
163;264728
164;3602428
165;1688387
166;1880009
167;760230
168;2507862
169;3596028
170;2687360
171;2632958
172;1433433
173;424890
174;145066
175;3953181
176;2674039
177;1796316
178;1811548
179;3262347
180;2527369
181;1278562
182;2840978
183;1943284
184;983639
185;1929203
186;641868
187;1642846
188;833221
189;3856545
190;1842961
191;24921
192;4048340
193;1738886
194;2157587
195;1537663
196;1453053
197;3087664
198;3338820
199;3262005
200;562441
201;1375898
202;3101270
203;1881905
204;2647874
205;3885288
206;613379
207;1638819
208;1441317
209;4170617
210;2814899
211;2922551
212;315753
213;685300
214;2550444
215;4001241
216;1171324
217;320226
218;3872854
219;375787
220;3619862
221;350385
222;1303247
223;1810271
224;1819997
225;4088226
226;494646
227;3090821
228;1529683
229;783036
230;3971733
231;4079384
232;49564
233;3892753
234;2361443
235;2731246
236;1976405
237;1264832
238;2848624
239;2431716
240;3201680
241;671299
242;2593791
243;3471128
244;3026058
245;1777124
246;3240080
247;578367
248;2476020
249;1485398
250;2611668
251;3554673
252;1950673
253;3090292
254;2168025
255;3930509
256;3394940
257;2920942
258;1083319
259;4155923
260;239805
261;4067122
262;1597798
263;3655077
264;2935181
265;2305274
266;3743397
267;1631717
268;833366
269;1415912
270;3477118
271;2503648
272;4153617
273;2164308
274;1481152
275;867629
276;1448450
277;2129815
278;188891
279;1066358
280;1484371
281;2212584
282;2092900
283;1510355
284;602941
285;1855582
286;1473746
287;4167973
288;2836614
289;627523
290;1168303
291;1310259
292;1261100
293;1893822
294;1179945
295;1060005
296;3648762
297;314255
298;456467
299;529046
300;2510031
301;3567855
302;1808058
303;2669012
304;1499057
305;2654933
306;1896385
307;3052133
308;2633944
309;2053315
310;3753427
311;3072062
312;2890938
313;1751831
314;120421
315;3371720
316;1627671
317;684794
318;305132
319;3883865
320;2635
321;3731260
322;161222
323;627029
324;2374793
325;3561518
326;1688180
327;237128
328;1018595
329;2401549
330;1077667
331;138247
332;3341812
333;2169169
334;50833
335;3564156
336;3900295
337;1419323
338;2083532
339;2291538
340;2093117
341;1332390
342;1225891
343;1085215
344;3957611
345;3327832
346;2319685
347;1260069
348;2923608
349;1405226
350;3121200
351;1967245
352;879979
353;3846601
354;726506
355;915055
356;792568
357;949116
358;1301511
359;1646993
360;4108713
361;1380950
362;3188473
363;2661097
364;2944110
365;1426368
366;3854603
367;3257464
368;4136468
369;3079539
370;2104514
371;2049856
372;3642749
373;2734305
374;1297972
375;2027978
376;4130571
377;338583
378;1390638
379;777371
380;3996878
381;6357
382;3318843
383;1819532
384;1404672
385;428643
386;1471749
387;299490
388;670830
389;3561541
390;1784820
391;2183296
392;1262809
393;4102587
394;3771814
395;3383834
396;3938231
397;3484457
398;2121472
399;1471724
400;1599765
401;3263304
402;3258056
403;3456976
404;3939167
405;2868413
406;2630582
407;1206023
408;705528
409;2928188
410;1267855
411;605948
412;3932770
413;2130217
414;1729948
415;1788062
416;3222731
417;2594998
418;3570771
419;2245547
420;2002790
421;1553368
422;251567
423;3937950
424;3619348
425;2679286
426;2491761
427;1082696
428;3026307
429;544310
430;2582679
431;3687481
432;3809596
433;2023052
434;2996777
435;3970887
436;1209586
437;2182162
438;2893991
439;1378041
440;3252882
441;3820838
442;125493
443;2724867
444;4075692
445;2940168
446;1735011
447;3532952
448;2471800
449;446909
450;366554
451;2246678
452;2665635
453;1877129
454;2332695
455;1768324
456;1364216
457;2196361
458;2564116
459;3922748
460;748679
461;4014571
462;1418652
463;1183763
464;3897064
465;3295830
466;3125201
467;1876649
468;1638690
469;2909639
470;1616835
471;2213461
