2^1^4	3	.00833333333333333300	309
2^1^5	3	.72000000000000000000	312
2^1^6	3	12.81333333333333333300	312
2^1^7	3	44.12833333333333333300	313
2^1^8	3	75.18666666666666666600	309
2^1^9	3	91.51666666666666666600	314
2^2^0	3	97.47166666666666666600	315
2^2^1	3	99.25500000000000000000	320
2^2^2	3	99.81833333333333333300	328
2^1^4	3	.00833333333333333300	309
2^1^5	3	.72000000000000000000	312
2^1^6	3	12.81333333333333333300	312
2^1^7	3	44.12833333333333333300	313
2^1^8	3	75.18666666666666666600	309
2^1^9	3	91.51666666666666666600	314
2^2^0	3	97.47166666666666666600	315
2^2^1	3	99.25500000000000000000	320
2^2^2	3	99.81833333333333333300	328
