2^1^4	4	1.25666666666666666600	379
2^1^5	4	18.07583333333333333300	381
2^1^6	4	58.44833333333333333300	381
2^1^7	4	87.78166666666666666600	378
2^1^8	4	97.52916666666666666600	381
2^1^9	4	99.58833333333333333300	388
2^2^0	4	99.94750000000000000000	394
2^2^1	4	99.99083333333333333300	408
2^2^2	4	99.99833333333333333300	406
2^1^4	4	1.25666666666666666600	379
2^1^5	4	18.07583333333333333300	381
2^1^6	4	58.44833333333333333300	381
2^1^7	4	87.78166666666666666600	378
2^1^8	4	97.52916666666666666600	381
2^1^9	4	99.58833333333333333300	388
2^2^0	4	99.94750000000000000000	394
2^2^1	4	99.99083333333333333300	408
2^2^2	4	99.99833333333333333300	406
