2^1^4	3	5.06583333333333333300	300
2^1^5	3	29.22333333333333333300	303
2^1^6	3	63.71416666666666666600	299
2^1^7	3	86.42000000000000000000	297
2^1^8	3	95.76083333333333333300	297
2^1^9	3	98.84500000000000000000	303
2^2^0	3	99.71000000000000000000	302
2^2^1	3	99.92166666666666666600	308
2^2^2	3	99.97666666666666666600	315
2^1^4	3	5.06583333333333333300	300
2^1^5	3	29.22333333333333333300	303
2^1^6	3	63.71416666666666666600	299
2^1^7	3	86.42000000000000000000	297
2^1^8	3	95.76083333333333333300	297
2^1^9	3	98.84500000000000000000	303
2^2^0	3	99.71000000000000000000	302
2^2^1	3	99.92166666666666666600	308
2^2^2	3	99.97666666666666666600	315
