.700000000	182
.842857143	227
.985714286	308
1.128571429	382
1.271428572	418
1.700000001	183
1.842857144	229
1.985714287	294
2.128571430	372
2.271428573	418
2.700000002	188
2.842857145	232
2.985714288	295
3.128571431	378
3.271428574	420
3.700000003	187
3.842857146	234
3.985714289	298
4.128571432	375
4.271428575	418
4.700000004	196
4.842857147	237
4.985714290	298
5.128571433	377
5.271428576	428
5.700000005	199
5.842857148	244
5.985714291	306
6.128571434	390
6.271428577	435
6.700000006	208
6.842857149	251
6.985714292	315
7.128571435	415
7.271428578	448
7.700000007	229
7.842857150	258
7.985714293	319
8.128571436	409
8.271428579	453
8.700000008	219
8.842857151	267
8.985714294	330
9.128571437	417
9.271428580	467
9.700000009	696
