2^1^4	1	0	251
2^1^5	1	.07333333333333333300	250
2^1^6	1	2.96666666666666666600	260
2^1^7	1	22.70666666666666666600	257
2^1^8	1	58.33333333333333333300	263
2^1^9	1	83.73333333333333333300	273
2^2^0	1	94.81333333333333333300	318
2^2^1	1	98.52666666666666666600	277
2^2^2	1	99.67333333333333333300	283
2^1^4	1	0	251
2^1^5	1	.07333333333333333300	250
2^1^6	1	2.96666666666666666600	260
2^1^7	1	22.70666666666666666600	257
2^1^8	1	58.33333333333333333300	263
2^1^9	1	83.73333333333333333300	273
2^2^0	1	94.81333333333333333300	318
2^2^1	1	98.52666666666666666600	277
2^2^2	1	99.67333333333333333300	283
