2^1^4	0	2.63444444444444444400	186
2^1^5	0	15.76444444444444444400	185
2^1^6	0	40.05888888888888888800	190
2^1^7	0	63.32888888888888888800	188
2^1^8	0	79.66555555555555555500	197
2^1^9	0	89.25444444444444444400	203
2^2^0	0	94.40888888888888888800	204
2^2^1	0	97.19777777777777777700	211
2^2^2	0	98.59555555555555555500	223
2^1^4	0	2.63444444444444444400	186
2^1^5	0	15.76444444444444444400	185
2^1^6	0	40.05888888888888888800	190
2^1^7	0	63.32888888888888888800	188
2^1^8	0	79.66555555555555555500	197
2^1^9	0	89.25444444444444444400	203
2^2^0	0	94.40888888888888888800	204
2^2^1	0	97.19777777777777777700	211
2^2^2	0	98.59555555555555555500	223
