2^1^4	3	.14555555555555555500	306
2^1^5	3	4.96555555555555555500	308
2^1^6	3	29.55888888888888888800	307
2^1^7	3	63.63777777777777777700	307
2^1^8	3	86.39000000000000000000	309
2^1^9	3	95.83333333333333333300	308
2^2^0	3	98.81777777777777777700	310
2^2^1	3	99.66777777777777777700	317
2^2^2	3	99.90333333333333333300	328
2^1^4	3	.14555555555555555500	306
2^1^5	3	4.96555555555555555500	308
2^1^6	3	29.55888888888888888800	307
2^1^7	3	63.63777777777777777700	307
2^1^8	3	86.39000000000000000000	309
2^1^9	3	95.83333333333333333300	308
2^2^0	3	98.81777777777777777700	310
2^2^1	3	99.66777777777777777700	317
2^2^2	3	99.90333333333333333300	328
