.700000000	185
.842857143	239
.985714286	284
1.128571429	310
1.271428572	392
1.700000001	186
1.842857144	242
1.985714287	283
2.128571430	311
2.271428573	392
2.700000002	189
2.842857145	243
2.985714288	283
3.128571431	311
3.271428574	395
3.700000003	190
3.842857146	245
3.985714289	284
4.128571432	312
4.271428575	394
4.700000004	193
4.842857147	252
4.985714290	285
5.128571433	312
5.271428576	399
5.700000005	206
5.842857148	258
5.985714291	290
6.128571434	315
6.271428577	407
6.700000006	208
6.842857149	264
6.985714292	293
7.128571435	318
7.271428578	414
7.700000007	216
7.842857150	270
7.985714293	299
8.128571436	322
8.271428579	415
8.700000008	220
8.842857151	279
8.985714294	304
9.128571437	338
9.271428580	436
9.700000009	696
