.700000000	186
.842857143	238
.985714286	281
1.128571429	306
1.271428572	385
1.700000001	185
1.842857144	241
1.985714287	280
2.128571430	308
2.271428573	404
2.700000002	190
2.842857145	242
2.985714288	281
3.128571431	307
3.271428574	392
3.700000003	188
3.842857146	245
3.985714289	280
4.128571432	307
4.271428575	389
4.700000004	197
4.842857147	247
4.985714290	281
5.128571433	309
5.271428576	390
5.700000005	203
5.842857148	254
5.985714291	283
6.128571434	308
6.271428577	399
6.700000006	204
6.842857149	265
6.985714292	288
7.128571435	310
7.271428578	413
7.700000007	211
7.842857150	270
7.985714293	291
8.128571436	317
8.271428579	413
8.700000008	223
8.842857151	273
8.985714294	302
9.128571437	328
9.271428580	417
9.700000009	624
