2^1^4	0	16.20583333333333333300	181
2^1^5	0	40.23833333333333333300	187
2^1^6	0	63.44333333333333333300	187
2^1^7	0	79.70083333333333333300	190
2^1^8	0	89.19333333333333333300	194
2^1^9	0	94.38750000000000000000	204
2^2^0	0	97.11250000000000000000	211
2^2^1	0	98.51250000000000000000	212
2^2^2	0	99.24833333333333333300	219
2^1^4	0	16.20583333333333333300	181
2^1^5	0	40.23833333333333333300	187
2^1^6	0	63.44333333333333333300	187
2^1^7	0	79.70083333333333333300	190
2^1^8	0	89.19333333333333333300	194
2^1^9	0	94.38750000000000000000	204
2^2^0	0	97.11250000000000000000	211
2^2^1	0	98.51250000000000000000	212
2^2^2	0	99.24833333333333333300	219
