2^1^4	1	5.12000000000000000000	236
2^1^5	1	29.44416666666666666600	237
2^1^6	1	63.90916666666666666600	240
2^1^7	1	86.50666666666666666600	240
2^1^8	1	95.79250000000000000000	243
2^1^9	1	98.85666666666666666600	250
2^2^0	1	99.71416666666666666600	260
2^2^1	1	99.92416666666666666600	264
2^2^2	1	99.97750000000000000000	268
2^1^4	1	5.12000000000000000000	236
2^1^5	1	29.44416666666666666600	237
2^1^6	1	63.90916666666666666600	240
2^1^7	1	86.50666666666666666600	240
2^1^8	1	95.79250000000000000000	243
2^1^9	1	98.85666666666666666600	250
2^2^0	1	99.71416666666666666600	260
2^2^1	1	99.92416666666666666600	264
2^2^2	1	99.97750000000000000000	268
