2^1^4	4	17.97925925925925925900	367
2^1^5	4	58.27851851851851851800	365
2^1^6	4	87.75111111111111111100	365
2^1^7	4	97.55851851851851851800	365
2^1^8	4	99.61333333333333333300	365
2^1^9	4	99.94296296296296296200	371
2^2^0	4	99.99555555555555555500	385
2^2^1	4	99.99925925925925925900	383
2^2^2	4	100.00000000000000000000	396
2^1^4	4	17.97925925925925925900	367
2^1^5	4	58.27851851851851851800	365
2^1^6	4	87.75111111111111111100	365
2^1^7	4	97.55851851851851851800	365
2^1^8	4	99.61333333333333333300	365
2^1^9	4	99.94296296296296296200	371
2^2^0	4	99.99555555555555555500	385
2^2^1	4	99.99925925925925925900	383
2^2^2	4	100.00000000000000000000	396
