2^1^4	0	39.91407407407407407400	179
2^1^5	0	63.33777777777777777700	182
2^1^6	0	79.68000000000000000000	186
2^1^7	0	89.29407407407407407400	185
2^1^8	0	94.52370370370370370300	194
2^1^9	0	97.20148148148148148100	199
2^2^0	0	98.58148148148148148100	203
2^2^1	0	99.27851851851851851800	213
2^2^2	0	99.63333333333333333300	217
2^1^4	0	39.91407407407407407400	179
2^1^5	0	63.33777777777777777700	182
2^1^6	0	79.68000000000000000000	186
2^1^7	0	89.29407407407407407400	185
2^1^8	0	94.52370370370370370300	194
2^1^9	0	97.20148148148148148100	199
2^2^0	0	98.58148148148148148100	203
2^2^1	0	99.27851851851851851800	213
2^2^2	0	99.63333333333333333300	217
