2^1^4	1	29.18074074074074074000	228
2^1^5	1	63.78444444444444444400	230
2^1^6	1	86.40814814814814814800	232
2^1^7	1	95.83629629629629629600	228
2^1^8	1	98.83777777777777777700	235
2^1^9	1	99.71037037037037037000	244
2^2^0	1	99.93481481481481481400	249
2^2^1	1	99.98444444444444444400	259
2^2^2	1	99.99481481481481481400	261
2^1^4	1	29.18074074074074074000	228
2^1^5	1	63.78444444444444444400	230
2^1^6	1	86.40814814814814814800	232
2^1^7	1	95.83629629629629629600	228
2^1^8	1	98.83777777777777777700	235
2^1^9	1	99.71037037037037037000	244
2^2^0	1	99.93481481481481481400	249
2^2^1	1	99.98444444444444444400	259
2^2^2	1	99.99481481481481481400	261
