.700000000	202
.842857143	261
.985714286	337
1.128571429	419
1.271428572	470
1.700000001	200
1.842857144	259
1.985714287	337
2.128571430	416
2.271428573	473
2.700000002	213
2.842857145	266
2.985714288	342
3.128571431	436
3.271428574	478
3.700000003	203
3.842857146	259
3.985714289	343
4.128571432	426
4.271428575	482
4.700000004	204
4.842857147	265
4.985714290	353
5.128571433	428
5.271428576	491
5.700000005	215
5.842857148	272
5.985714291	357
6.128571434	438
6.271428577	486
6.700000006	219
6.842857149	276
6.985714292	364
7.128571435	449
7.271428578	506
7.700000007	230
7.842857150	286
7.985714293	378
8.128571436	460
8.271428579	515
8.700000008	241
8.842857151	290
8.985714294	396
9.128571437	487
9.271428580	553
9.700000009	2550
