bloomChained,20.0,ENERGY,Initialization,Runtimeunhalted[s],0.1112
bloomChained,30.0,L2,Initialization,INSTR_RETIRED_ANY,9.2809445E8
bloomChained,30.0,UOPS_ISSUE,Initialization,UOPS_ISSUED_STALL_CYCLES,2.328007E7
bloomChained,50.0,ICACHE,Initialization,ICACHE_64B_IFTAG_MISS,4408.0
bloomChained,60.0,TLB_DATA,Initialization,Runtime(RDTSC)[s],0.1193
bloomChained,70.0,UOPS,Initialization,Clock[MHz],2780.438333333333
bloomChained,70.0,UOPS_ISSUE,Initialization,Runtimeunhalted[s],0.09925
bloomChained,80.0,ENERGY,Initialization,CPI,0.2763
bloomChained,80.0,ENERGY,Initialization,Power[W],7.1909
bloomChained,80.0,DATA,Initialization,Runtimeunhalted[s],0.10145000000000001
bloomChained,80.0,ICACHE,Initialization,L1Irequestrate,0.1476
bloomChained,90.0,L3,Initialization,RDTSCRuntime[s],0.11710966666666667
bloomChained,90.0,DATA,Initialization,L1DTLBloadmissrate,2.40027E-5
bloomChained,90.0,UOPS_EXEC,Initialization,Usedcyclesratio[%],93.55279999999999
bloomChained,10.0,FALSE_SHARE,Initialization,Clock[MHz],2583.9673
bloomChained,10.0,TLB_DATA,Initialization,Runtimeunhalted[s],0.0993
bloomChained,30.0,CYCLE_ACTIVITY,Initialization,Runtime(RDTSC)[s],0.1275
bloomChained,30.0,DATA,Initialization,callcount,1.0
bloomChained,40.0,CYCLE_ACTIVITY,Initialization,INSTR_RETIRED_ANY,9.280627E8
bloomChained,40.0,L2,Initialization,L2bandwidth[MBytes/s],457.17595
bloomChained,50.0,ICACHE,Initialization,RDTSCRuntime[s],0.147337
bloomChained,60.0,TLB_DATA,Initialization,Clock[MHz],2764.4893
bloomChained,60.0,L2,Initialization,L1D_REPLACEMENT,566805.0
bloomChained,60.0,ENERGY,Initialization,PWR_PKG_ENERGY,0.9129
bloomChained,60.0,L3CACHE,Initialization,Clock[MHz],2927.507
bloomChained,70.0,CLOCK,Initialization,PWR_PKG_ENERGY,0.8972
bloomChained,70.0,CYCLE_ACTIVITY,Initialization,Clock[MHz],2934.1571
bloomChained,80.0,UOPS,Initialization,UOPS_RETIRED_ALL,1.089842E9
bloomChained,90.0,UOPS,Initialization,UOPS_ISSUED_ANY,9.323814666666666E8
bloomChained,90.0,UOPS,Initialization,UOPS_RETIRED_ALL,1.089808E9
bloomChained,90.0,ENERGY,Initialization,PWR_PP0_ENERGY,0.7183
bloomChained,90.0,BRANCH,Initialization,Clock[MHz],2915.0736
bloomChained,90.0,CYCLE_ACTIVITY,Initialization,RDTSCRuntime[s],0.124519
bloomChained,90.0,FALSE_SHARE,Initialization,MEM_LOAD_L3_HIT_RETIRED_XSNP_HITM,0.0
bloomChained,10.0,DATA,Initialization,MEM_INST_RETIRED_ALL_STORES,1.469785E8
bloomChained,20.0,L2,Initialization,CPU_CLK_UNHALTED_REF,2.535899E8
bloomChained,20.0,UOPS_RETIRE,Initialization,Runtimeunhalted[s],0.1004
bloomChained,30.0,TLB_DATA,Initialization,Runtimeunhalted[s],0.0997
bloomChained,30.0,CLOCK,Initialization,UncoreClock[MHz],17.9729
bloomChained,80.0,CYCLE_ACTIVITY,Initialization,CPU_CLK_UNHALTED_CORE,2.561803E8
bloomChained,90.0,L3CACHE,Initialization,L3missratio,0.0573
bloomChained,90.0,FALSE_SHARE,Initialization,CPU_CLK_UNHALTED_REF,2.51794E8
bloomChained,10.0,L3CACHE,Initialization,L3missratio,0.8113
bloomChained,20.0,UOPS_EXEC,Initialization,Avgstallduration[cycles],5.12275
bloomChained,30.0,DATA,Initialization,Loadtostoreratio,1.2298
bloomChained,40.0,L3CACHE,Initialization,L3missratio,0.2051
bloomChained,50.0,L2,Initialization,callcount,1.0
bloomChained,60.0,UOPS,Initialization,Runtime(RDTSC)[s],0.1211
bloomChained,60.0,RECOVERY,Initialization,Runtime(RDTSC)[s],0.1234
bloomChained,60.0,DATA,Initialization,MEM_INST_RETIRED_ALL_STORES,1.469587E8
bloomChained,70.0,DATA,Initialization,L1DTLBloadmisses,21558.0
bloomChained,70.0,TLB_DATA,Initialization,DTLB_STORE_MISSES_CAUSES_A_WALK,153999.0
bloomChained,70.0,UOPS_EXEC,Initialization,Runtimeunhalted[s],0.09875
bloomChained,70.0,UOPS_EXEC,Initialization,Unusedcyclesratio[%],6.37935
bloomChained,10.0,TLB_DATA,Initialization,L1DTLBloadmissrate,1.786625E-5
bloomChained,10.0,DATA,Initialization,CPI,0.2772
bloomChained,20.0,CLOCK,Initialization,CPU_CLK_UNHALTED_REF,2.345215E8
bloomChained,20.0,UOPS_ISSUE,Initialization,UOPS_ISSUED_USED_CYCLES,2.3579215E8
bloomChained,30.0,L2CACHE,Initialization,L2missrate,0.001
bloomChained,40.0,L2,Initialization,INSTR_RETIRED_ANY,9.2806145E8
bloomChained,50.0,UOPS_EXEC,Initialization,Clock[MHz],2629.7021999999997
bloomChained,60.0,CLOCK,Initialization,UncoreClock[MHz],12.5653
bloomChained,70.0,CYCLE_ACTIVITY,Initialization,CycleswithoutexecutionduetoL2[%],0.0791
bloomChained,80.0,UOPS,Initialization,CPU_CLK_UNHALTED_REF,2.461298E8
bloomChained,80.0,TLB_DATA,Initialization,DTLB_STORE_MISSES_WALK_ACTIVE,4047098.0
bloomChained,90.0,FALSE_SHARE,Initialization,LocalLLCfalsesharing[MByte],0.0
bloomChained,90.0,L3,Initialization,CPU_CLK_UNHALTED_CORE,2.5652436666666666E8
bloomChained,90.0,ICACHE,Initialization,Runtimeunhalted[s],0.099
bloomChained,90.0,UOPS_EXEC,Initialization,UOPS_EXECUTED_USED_CYCLES,2.394708E8
bloomChained,10.0,L2CACHE,Initialization,CPU_CLK_UNHALTED_CORE,2.557257E8
bloomChained,10.0,FALSE_SHARE,Initialization,LocalLLCfalsesharingrate,0.0
bloomChained,10.0,UOPS_RETIRE,Initialization,Unusedcyclesratio[%],11.6784
bloomChained,30.0,ENERGY,Initialization,PowerPP1[W],0.7822
bloomChained,30.0,BRANCH,Initialization,Runtime(RDTSC)[s],0.1261
bloomChained,40.0,ENERGY,Initialization,PowerPP1[W],0.0126
bloomChained,50.0,ICACHE,Initialization,L1Imissrate,4.749685E-6
bloomChained,60.0,DATA,Initialization,L1DTLBloadmissrate,2.397468E-5
bloomChained,60.0,UOPS,Initialization,RDTSCRuntime[s],0.12110366666666667
bloomChained,10.0,RECOVERY,Initialization,CPU_CLK_UNHALTED_CORE,2.571785E8
bloomChained,20.0,UOPS_ISSUE,Initialization,Runtimeunhalted[s],0.09875
bloomChained,50.0,FALSE_SHARE,Initialization,Runtime(RDTSC)[s],0.1241
bloomChained,50.0,L3,Initialization,CPU_CLK_UNHALTED_CORE,2.5632896666666666E8
bloomChained,50.0,DATA,Initialization,L1DTLBstoremissrate,2.0E-4
bloomChained,50.0,L2,Initialization,L2Dloadbandwidth[MBytes/s],253.78785
bloomChained,70.0,CYCLE_ACTIVITY,Initialization,CPI,0.2778
bloomChained,70.0,UOPS_EXEC,Initialization,INSTR_RETIRED_ANY,9.2806225E8
bloomChained,90.0,RECOVERY,Initialization,Runtimeunhalted[s],0.0989
bloomChained,90.0,UOPS_ISSUE,Initialization,Runtimeunhalted[s],0.0988
bloomChained,90.0,TLB_DATA,Initialization,DTLB_LOAD_MISSES_WALK_ACTIVE,394495.0
bloomChained,10.0,L2,Initialization,L1D_M_EVICT,533258.0
bloomChained,10.0,CYCLE_ACTIVITY,Initialization,Cycleswithoutexecutionduetomemory[%],1.8561
bloomChained,20.0,UOPS_EXEC,Initialization,UOPS_EXECUTED_STALL_CYCLES,1.06979185E7
bloomChained,30.0,CLOCK,Initialization,CPU_CLK_UNHALTED_CORE,2.568004E8
bloomChained,40.0,UOPS,Initialization,Clock[MHz],2356.7791
bloomChained,40.0,ENERGY,Initialization,PWR_PP1_ENERGY,0.0015
bloomChained,50.0,BRANCH,Initialization,Branchmispredictionrate,1.657218E-6
bloomChained,60.0,UOPS,Initialization,IssuedUOPs,9.323931333333334E8
bloomChained,60.0,CYCLE_ACTIVITY,Initialization,CPU_CLK_UNHALTED_CORE,2.562925E8
bloomChained,60.0,UOPS_ISSUE,Initialization,UOPS_ISSUED_STALL_CYCLES,1.591955875E7
bloomChained,60.0,BRANCH,Initialization,CPU_CLK_UNHALTED_CORE,2.561915E8
bloomChained,70.0,ENERGY,Initialization,PWR_PKG_ENERGY,0.897
bloomChained,80.0,CYCLE_ACTIVITY,Initialization,CPU_CLK_UNHALTED_REF,2.487869E8
bloomChained,80.0,TLB_DATA,Initialization,INSTR_RETIRED_ANY,9.280625E8
bloomChained,90.0,CYCLE_ACTIVITY,Initialization,CYCLE_ACTIVITY_CYCLES_NO_EXECUTE,1.713864E7
bloomChained,90.0,TLB_DATA,Initialization,L1DTLBloadmissrate,2.40027E-5
bloomChained,90.0,CYCLE_ACTIVITY,Initialization,Clock[MHz],2639.4302
bloomChained,20.0,DATA,Initialization,Runtimeunhalted[s],0.09955
bloomChained,20.0,UOPS_RETIRE,Initialization,CPI,0.2804
bloomChained,40.0,FALSE_SHARE,Initialization,CPI,0.276
bloomChained,70.0,TLB_DATA,Initialization,Clock[MHz],2657.3696
bloomChained,90.0,DATA,Initialization,DTLB_LOAD_MISSES_CAUSES_A_WALK,22276.0
bloomChained,10.0,CYCLE_ACTIVITY,Initialization,CYCLE_ACTIVITY_STALLS_L2_PENDING,295626.0
bloomChained,10.0,ENERGY,Initialization,PWR_PP1_ENERGY,0.0602
bloomChained,20.0,CYCLE_ACTIVITY,Initialization,CYCLE_ACTIVITY_STALLS_L1D_PENDING,191706.0
bloomChained,20.0,CYCLE_ACTIVITY,Initialization,CPI,0.2764
bloomChained,30.0,BRANCH,Initialization,callcount,1.0
bloomChained,40.0,DATA,Initialization,L1DTLBloadmissduration[Cyc],18.0325
bloomChained,50.0,TLB_DATA,Initialization,CPU_CLK_UNHALTED_REF,2.922644E8
bloomChained,50.0,DATA,Initialization,DTLB_STORE_MISSES_WALK_ACTIVE,4026248.0
