2^1^4	2	0	286
2^1^5	2	.20666666666666666600	286
2^1^6	2	5.13666666666666666600	288
2^1^7	2	29.16333333333333333300	287
2^1^8	2	64.27333333333333333300	289
2^1^9	2	86.56000000000000000000	293
2^2^0	2	95.74333333333333333300	297
2^2^1	2	98.81666666666666666600	301
2^2^2	2	99.73000000000000000000	311
2^1^4	2	0	286
2^1^5	2	.20666666666666666600	286
2^1^6	2	5.13666666666666666600	288
2^1^7	2	29.16333333333333333300	287
2^1^8	2	64.27333333333333333300	289
2^1^9	2	86.56000000000000000000	293
2^2^0	2	95.74333333333333333300	297
2^2^1	2	98.81666666666666666600	301
2^2^2	2	99.73000000000000000000	311
