2^1^4	3	0	315
2^1^5	3	.19000000000000000000	317
2^1^6	3	5.10666666666666666600	315
2^1^7	3	29.11333333333333333300	337
2^1^8	3	64.21333333333333333300	317
2^1^9	3	86.53000000000000000000	323
2^2^0	3	95.72666666666666666600	323
2^2^1	3	98.80333333333333333300	328
2^2^2	3	99.72666666666666666600	339
2^1^4	3	0	315
2^1^5	3	.19000000000000000000	317
2^1^6	3	5.10666666666666666600	315
2^1^7	3	29.11333333333333333300	337
2^1^8	3	64.21333333333333333300	317
2^1^9	3	86.53000000000000000000	323
2^2^0	3	95.72666666666666666600	323
2^2^1	3	98.80333333333333333300	328
2^2^2	3	99.72666666666666666600	339
