.700000000	218
.842857143	264
.985714286	342
1.128571429	429
1.271428572	494
1.700000001	202
1.842857144	264
1.985714287	350
2.128571430	421
2.271428573	481
2.700000002	206
2.842857145	275
2.985714288	350
3.128571431	423
3.271428574	496
3.700000003	201
3.842857146	257
3.985714289	347
4.128571432	442
4.271428575	556
4.700000004	211
4.842857147	261
4.985714290	350
5.128571433	429
5.271428576	477
5.700000005	212
5.842857148	273
5.985714291	354
6.128571434	443
6.271428577	489
6.700000006	213
6.842857149	269
6.985714292	362
7.128571435	443
7.271428578	505
7.700000007	227
7.842857150	287
7.985714293	383
8.128571436	461
8.271428579	522
8.700000008	262
8.842857151	311
8.985714294	433
9.128571437	532
9.271428580	612
9.700000009	2614
