2^1^4	0	.37000000000000000000	218
2^1^5	0	6.46833333333333333300	202
2^1^6	0	25.33000000000000000000	206
2^1^7	0	50.36666666666666666600	201
2^1^8	0	71.10333333333333333300	211
2^1^9	0	84.25000000000000000000	212
2^2^0	0	91.65166666666666666600	213
2^2^1	0	95.76166666666666666600	227
2^2^2	0	97.89500000000000000000	262
