.700000000	183
.842857143	240
.985714286	282
1.128571429	309
1.271428572	388
1.700000001	185
1.842857144	241
1.985714287	282
2.128571430	312
2.271428573	398
2.700000002	189
2.842857145	243
2.985714288	284
3.128571431	312
3.271428574	395
3.700000003	190
3.842857146	243
3.985714289	285
4.128571432	313
4.271428575	384
4.700000004	196
4.842857147	248
4.985714290	283
5.128571433	309
5.271428576	395
5.700000005	208
5.842857148	257
5.985714291	287
6.128571434	314
6.271428577	406
6.700000006	209
6.842857149	262
6.985714292	297
7.128571435	315
7.271428578	410
7.700000007	217
7.842857150	270
7.985714293	295
8.128571436	320
8.271428579	420
8.700000008	220
8.842857151	278
8.985714294	302
9.128571437	328
9.271428580	427
9.700000009	658
