.700000000	184
.842857143	235
.985714286	296
1.128571429	374
1.271428572	423
1.700000001	185
1.842857144	235
1.985714287	301
2.128571430	381
2.271428573	427
2.700000002	199
2.842857145	239
2.985714288	308
3.128571431	382
3.271428574	427
3.700000003	194
3.842857146	238
3.985714289	301
4.128571432	393
4.271428575	428
4.700000004	197
4.842857147	247
4.985714290	309
5.128571433	394
5.271428576	470
5.700000005	216
5.842857148	260
5.985714291	347
6.128571434	474
6.271428577	497
6.700000006	208
6.842857149	263
6.985714292	320
7.128571435	455
7.271428578	463
7.700000007	217
7.842857150	265
7.985714293	335
8.128571436	464
8.271428579	592
8.700000008	241
8.842857151	321
8.985714294	424
9.128571437	465
9.271428580	577
9.700000009	996
