2^1^4	4	0	387
2^1^5	4	.36800000000000000000	411
2^1^6	4	9.25200000000000000000	393
2^1^7	4	44.67200000000000000000	391
2^1^8	4	80.81066666666666666600	394
2^1^9	4	95.71866666666666666600	405
2^2^0	4	99.28133333333333333300	409
2^2^1	4	99.88533333333333333300	421
2^2^2	4	99.98666666666666666600	424
2^1^4	4	0	387
2^1^5	4	.36800000000000000000	411
2^1^6	4	9.25200000000000000000	393
2^1^7	4	44.67200000000000000000	391
2^1^8	4	80.81066666666666666600	394
2^1^9	4	95.71866666666666666600	405
2^2^0	4	99.28133333333333333300	409
2^2^1	4	99.88533333333333333300	421
2^2^2	4	99.98666666666666666600	424
